match_id,innings,bowler,balls,runs_conceded,wickets,dot_balls,balls_pp,balls_middle,balls_death,overs,economy,wides,noballs,expected_runs_conceded,bowl_runs_residual,expected_wickets,bowl_wkts_residual
1254079,2,Mohammed Siraj,24,48,1,4,12,6,6,4.0,12.0,0,0,44.61895,3.3810501098632812,0.3797958,0.6202042102813721
1254079,2,Washington Sundar,24,28,0,5,0,24,0,4.0,7.0,0,0,33.710865,-5.710865020751953,0.8964707,-0.8964707255363464
1254079,2,YS Chahal,12,10,0,5,0,12,0,2.0,5.0,0,0,14.464597,-4.464596748352051,0.40071425,-0.400714248418808
1254080,1,DL Chahar,18,21,0,7,19,0,0,3.0,7.0,0,0,24.921364,-3.9213638305664062,0.48870277,-0.48870277404785156
1254080,1,L Ngidi,24,35,2,7,0,19,7,4.0,8.75,0,0,35.373005,-0.3730049133300781,1.6259819,0.3740180730819702
1254080,1,MM Ali,12,17,0,2,0,12,0,2.0,8.5,0,0,18.78854,-1.7885398864746094,0.26447934,-0.2644793391227722
1254080,1,RA Jadeja,18,23,0,6,0,19,0,3.0,7.666666666666667,0,0,26.379436,-3.379436492919922,0.6366019,-0.6366019248962402
1254080,1,SM Curran,24,31,1,8,19,0,6,4.0,7.75,0,0,38.601845,-7.601844787597656,0.84181446,0.15818554162979126
1254080,1,SN Thakur,24,44,0,4,0,13,12,4.0,11.0,0,0,39.034348,4.9656524658203125,0.83770686,-0.8377068638801575
1254080,2,J Suchith,18,45,0,2,0,18,0,3.0,15.0,0,0,35.11037,9.889629364013672,0.2833281,-0.2833280861377716
1254080,2,KK Ahmed,24,36,0,7,12,6,7,4.0,9.0,0,0,38.673443,-2.673442840576172,0.74523824,-0.7452382445335388
1254080,2,Rashid Khan,24,36,3,7,0,25,0,4.0,9.0,0,0,32.70087,3.2991294860839844,1.322384,1.677616000175476
1254080,2,S Kaul,24,32,0,8,6,12,6,4.0,8.0,0,0,32.571987,-0.5719871520996094,1.1167789,-1.11677885055542
1254080,2,Sandeep Sharma,21,24,0,8,19,0,3,3.5,6.857142857142857,0,0,28.15156,-4.151559829711914,0.17011641,-0.17011640965938568
1254081,1,J Yadav,18,37,0,3,6,15,0,3.0,12.333333333333334,0,0,38.73322,-1.7332191467285156,0.40534985,-0.40534985065460205
1254081,1,JJ Bumrah,24,16,1,11,12,0,12,4.0,4.0,0,0,27.295599,-11.295598983764648,1.5956613,-0.5956612825393677
1254081,1,KH Pandya,6,12,0,0,0,6,0,1.0,12.0,0,0,13.096713,-1.0967130661010742,0.021914471,-0.021914470940828323
1254081,1,NM Coulter-Nile,24,36,0,7,6,12,7,4.0,9.0,0,0,37.886738,-1.8867378234863281,0.97014755,-0.9701475501060486
1254081,1,RD Chahar,24,33,2,7,0,24,0,4.0,8.25,0,0,29.234896,3.765104293823242,0.8871151,1.1128848791122437
1254081,1,TA Boult,24,37,1,7,12,6,6,4.0,9.25,0,0,37.900085,-0.90008544921875,0.82034576,0.17965424060821533
1254081,2,C Sakariya,18,19,0,5,12,6,0,3.0,6.333333333333333,0,0,31.138916,-12.138916015625,0.38336897,-0.38336896896362305
1254081,2,CH Morris,24,42,2,6,6,12,6,4.0,10.5,0,0,37.33054,4.669460296630859,0.78721255,1.2127874493598938
1254081,2,JD Unadkat,24,33,0,7,12,12,0,4.0,8.25,0,0,35.09884,-2.0988388061523438,0.722616,-0.7226160168647766
1254081,2,Mustafizur Rahman,21,37,1,6,6,6,9,3.5,10.571428571428571,0,0,39.985775,-2.9857749938964844,0.55994844,0.4400515556335449
1254081,2,R Tewatia,18,31,0,3,0,19,0,3.0,10.333333333333334,0,0,30.308035,0.6919651031494141,0.28475037,-0.284750372171402
1254081,2,S Dube,6,10,0,2,0,7,0,1.0,10.0,0,0,10.873633,-0.8736333847045898,0.13172844,-0.13172844052314758
1254082,1,AR Patel,24,32,2,11,6,12,6,4.0,8.0,0,0,27.794802,4.205198287963867,1.8676281,0.1323719024658203
1254082,1,Avesh Khan,24,35,1,7,6,6,12,4.0,8.75,0,0,36.848034,-1.8480339050292969,1.0266701,-0.026670098304748535
1254082,1,I Sharma,24,35,0,5,18,6,0,4.0,8.75,0,0,34.826797,0.1732025146484375,0.8579921,-0.8579921126365662
1254082,1,K Rabada,24,31,0,10,6,12,7,4.0,7.75,0,0,32.583843,-1.5838432312011719,1.5408875,-1.540887475013733
1254082,1,Lalit Yadav,18,13,2,6,0,18,0,3.0,4.333333333333333,0,0,24.697807,-11.697807312011719,0.7295534,1.2704465985298157
1254082,1,MP Stoinis,6,8,1,2,0,6,0,1.0,8.0,0,0,8.6244955,-0.6244955062866211,0.179481,0.8205190002918243
1254082,2,CV Varun,24,34,0,5,7,19,0,4.0,8.5,0,0,38.21751,-4.217510223388672,0.5468377,-0.5468376874923706
1254082,2,M Prasidh Krishna,21,37,0,9,12,7,3,3.5,10.571428571428571,0,0,33.772408,3.2275924682617188,0.84466577,-0.8446657657623291
1254082,2,PJ Cummins,24,24,3,15,6,18,0,4.0,6.0,0,0,17.203285,6.796714782714844,2.0495584,0.9504415988922119
1254082,2,SP Narine,24,36,0,6,6,19,0,4.0,9.0,0,0,36.71284,-0.7128410339355469,0.764785,-0.7647849917411804
1254082,2,Shivam Mavi,6,25,0,0,7,0,0,1.0,25.0,0,0,17.610617,7.389383316040039,0.042617664,-0.042617663741111755
1254083,1,DR Sams,24,24,1,11,12,8,6,4.0,6.0,0,0,30.922651,-6.922651290893555,1.4212728,-0.42127275466918945
1254083,1,HV Patel,24,53,0,5,0,12,12,4.0,13.25,0,0,40.891357,12.108642578125,1.1747123,-1.1747123003005981
1254083,1,KA Jamieson,18,32,2,7,13,6,0,3.0,10.666666666666666,0,0,26.901619,5.098381042480469,0.5777559,1.4222440719604492
1254083,1,Mohammed Siraj,18,25,0,6,13,0,6,3.0,8.333333333333334,0,0,31.95358,-6.953580856323242,0.4779211,-0.47792109847068787
1254083,1,Shahbaz Ahmed,12,11,1,2,0,12,0,2.0,5.5,0,0,18.78854,-7.788539886474609,0.26447934,0.7355206608772278
1254083,1,YS Chahal,24,34,1,9,0,24,0,4.0,8.5,0,0,24.904455,9.095544815063477,1.2717855,-0.2717854976654053
1254083,2,CJ Jordan,24,34,1,6,0,13,12,4.0,8.5,0,0,34.181576,-0.18157577514648438,1.1888131,-0.18881309032440186
1254083,2,DJ Hooda,6,13,0,1,0,6,0,1.0,13.0,0,0,11.525371,1.4746294021606445,0.059020996,-0.05902099609375
1254083,2,Harpreet Brar,24,21,3,14,0,24,0,4.0,5.25,0,0,16.699566,4.300434112548828,1.8293463,1.1706537008285522
1254083,2,Mohammed Shami,22,30,1,7,12,0,10,3.6666666666666665,8.181818181818182,0,0,35.01723,-5.017230987548828,0.48029998,0.5197000205516815
1254083,2,RP Meredith,20,29,1,7,18,0,2,3.333333333333333,8.7,0,0,31.006592,-2.006591796875,0.41744474,0.5825552642345428
1254083,2,Ravi Bishnoi,24,18,2,9,6,19,0,4.0,4.5,0,0,28.176397,-10.176397323608398,1.3708744,0.6291255950927734
1254084,1,DS Kulkarni,24,48,0,7,12,7,7,4.0,12.0,0,0,43.162975,4.837024688720703,1.0777719,-1.0777719020843506
1254084,1,JDS Neesham,12,26,0,3,0,12,0,2.0,13.0,0,0,17.481506,8.51849365234375,0.31755346,-0.31755346059799194
1254084,1,JJ Bumrah,24,57,1,4,6,6,15,4.0,14.25,0,0,51.087093,5.912906646728516,0.059240248,0.940759751945734
1254084,1,KA Pollard,12,12,2,4,0,13,0,2.0,6.0,0,0,17.826046,-5.826045989990234,0.36248916,1.6375108361244202
1254084,1,RD Chahar,24,32,0,8,0,25,0,4.0,8.0,0,0,31.098719,0.9012813568115234,1.2029297,-1.2029297351837158
1254084,1,TA Boult,24,43,1,9,18,0,7,4.0,10.75,0,0,33.31828,9.681720733642578,1.4333223,-0.43332231044769287
1254084,2,DL Chahar,24,37,0,8,19,7,0,4.0,9.25,0,0,42.20923,-5.209228515625,0.78957295,-0.7895729541778564
1254084,2,L Ngidi,24,62,0,3,6,12,6,4.0,15.5,0,0,43.474632,18.525367736816406,0.40146744,-0.4014674425125122
1254084,2,MM Ali,6,1,1,5,0,6,0,1.0,1.0,0,0,1.6079891,-0.6079890727996826,0.34729144,0.6527085602283478
1254084,2,RA Jadeja,18,29,1,5,0,18,0,3.0,9.666666666666666,0,0,26.505379,2.4946212768554688,0.5223456,0.4776543974876404
1254084,2,SM Curran,24,34,3,11,13,0,12,4.0,8.5,0,0,30.715622,3.2843780517578125,1.579653,1.420346975326538
1254084,2,SN Thakur,24,56,1,4,0,21,8,4.0,14.0,0,0,40.28661,15.713390350341797,0.9607014,0.03929859399795532
1254085,1,B Kumar,24,37,0,7,12,6,7,4.0,9.25,0,0,38.97849,-1.9784889221191406,0.6660944,-0.6660944223403931
1254085,1,KK Ahmed,24,41,0,8,6,18,0,4.0,10.25,0,0,30.59078,10.409219741821289,1.1187587,-1.1187586784362793
1254085,1,Mohammad Nabi,6,21,0,1,0,6,0,1.0,21.0,0,0,11.095697,9.904302597045898,0.09554862,-0.09554862231016159
1254085,1,Rashid Khan,24,29,1,8,12,12,0,4.0,7.25,0,0,30.426113,-1.4261131286621094,0.76282585,0.2371741533279419
1254085,1,Sandeep Sharma,24,50,1,7,6,14,7,4.0,12.5,0,0,41.77232,8.227680206298828,0.92751545,0.07248455286026001
1254085,1,V Shankar,18,42,1,4,0,8,14,3.0,14.0,0,0,41.318516,0.6814842224121094,1.4928865,-0.4928865432739258
1254085,2,C Sakariya,24,38,0,7,6,13,6,4.0,9.5,0,0,36.07087,1.9291305541992188,1.2073752,-1.207375168800354
1254085,2,CH Morris,24,29,3,8,6,8,13,4.0,7.25,0,0,35.458862,-6.4588623046875,2.263761,0.736238956451416
1254085,2,Kartik Tyagi,24,32,1,13,19,6,0,4.0,8.0,0,0,25.165037,6.834962844848633,2.0249577,-1.0249576568603516
1254085,2,Mustafizur Rahman,24,21,3,11,6,13,7,4.0,5.25,0,0,29.611212,-8.611211776733398,1.9347554,1.0652445554733276
1254085,2,R Tewatia,24,45,1,2,0,24,0,4.0,11.25,0,0,40.290104,4.709896087646484,0.5025521,0.4974479079246521
1254086,1,AR Patel,24,22,1,10,0,18,6,4.0,5.5,0,0,24.431189,-2.4311885833740234,1.3458078,-0.3458077907562256
1254086,1,Avesh Khan,24,40,1,7,6,6,14,4.0,10.0,0,0,46.515163,-6.515163421630859,1.4012452,-0.40124523639678955
1254086,1,I Sharma,24,37,0,9,12,12,0,4.0,9.25,0,0,29.612837,7.387163162231445,0.95156837,-0.9515683650970459
1254086,1,K Rabada,24,36,3,6,12,6,6,4.0,9.0,0,0,40.27783,-4.277828216552734,0.7598348,2.2401651740074158
1254086,1,Lalit Yadav,18,25,0,2,0,18,0,3.0,8.333333333333334,0,0,34.14326,-9.143260955810547,0.19530885,-0.1953088492155075
1254086,1,MP Stoinis,6,6,0,0,6,0,0,1.0,6.0,0,0,16.155062,-10.155061721801758,0.0,0.0
1254086,2,CJ Jordan,12,21,1,4,6,0,6,2.0,10.5,0,0,22.05427,-1.054269790649414,0.56815904,0.4318409562110901
1254086,2,DJ Hooda,12,11,0,3,0,12,0,2.0,5.5,0,0,19.053299,-8.053298950195312,0.28971085,-0.2897108495235443
1254086,2,Harpreet Brar,18,19,1,4,0,18,0,3.0,6.333333333333333,0,0,27.802824,-8.802824020385742,0.51243335,0.48756664991378784
1254086,2,Mohammed Shami,18,38,0,5,12,6,0,3.0,12.666666666666666,0,0,31.138916,6.861083984375,0.38336897,-0.38336896896362305
1254086,2,RP Meredith,22,36,1,6,13,6,6,3.6666666666666665,9.818181818181818,0,0,38.25579,-2.2557907104492188,0.6422728,0.3577272295951843
1254086,2,Ravi Bishnoi,24,42,0,7,6,18,0,4.0,10.5,0,0,32.74609,9.253910064697266,1.1065552,-1.1065552234649658
1254087,1,AD Russell,18,10,3,9,0,12,6,3.0,3.333333333333333,0,0,17.279324,-7.279323577880859,1.6553692,1.3446308374404907
1254087,1,CV Varun,24,13,3,15,6,18,0,4.0,3.25,0,0,16.345194,-3.345193862915039,2.035694,0.964306116104126
1254087,1,LH Ferguson,24,24,2,11,12,7,6,4.0,6.0,0,0,29.560448,-5.560447692871094,1.6606913,0.3393087387084961
1254087,1,M Prasidh Krishna,24,24,1,14,15,6,6,4.0,6.0,0,0,26.937654,-2.937654495239258,1.6470187,-0.6470186710357666
1254087,1,SP Narine,24,21,0,11,6,18,0,4.0,5.25,0,0,22.668276,-1.6682758331298828,1.4218156,-1.4218156337738037
1254087,2,HV Patel,12,13,0,3,0,13,0,2.0,6.5,0,0,19.651814,-6.651813507080078,0.3441444,-0.34414440393447876
1254087,2,KA Jamieson,12,26,0,4,15,0,0,2.0,13.0,0,0,22.75395,3.2460498809814453,0.21023184,-0.21023184061050415
1254087,2,Mohammed Siraj,12,12,0,8,13,0,0,2.0,6.0,0,0,12.589085,-0.5890846252441406,0.53486764,-0.5348676443099976
1254087,2,PWH de Silva,12,20,0,4,6,6,0,2.0,10.0,0,0,19.508347,0.4916534423828125,0.41880035,-0.41880035400390625
1254087,2,YS Chahal,12,23,1,5,6,6,0,2.0,11.5,0,0,16.424994,6.575006484985352,0.48059657,0.5194034278392792
1254088,1,Abhishek Sharma,6,5,2,3,0,7,0,1.0,5.0,0,0,8.917071,-3.9170713424682617,0.35477334,1.6452266573905945
1254088,1,JO Holder,24,52,4,9,7,8,12,4.0,13.0,0,0,40.66894,11.331058502197266,2.2732573,1.7267427444458008
1254088,1,Mohammad Nabi,18,33,0,3,12,6,0,3.0,11.0,0,0,35.11243,-2.1124305725097656,0.116725035,-0.11672503501176834
1254088,1,Rashid Khan,24,41,2,4,6,18,0,4.0,10.25,0,0,34.4031,6.596900939941406,0.6684103,1.331589698791504
1254088,1,S Kaul,24,56,0,5,6,12,6,4.0,14.0,0,0,40.2216,15.778400421142578,0.7111409,-0.7111408710479736
1254088,1,Umran Malik,24,48,1,7,6,12,7,4.0,12.0,0,0,37.886738,10.113262176513672,0.97014755,0.029852449893951416
1254088,2,JDS Neesham,18,30,2,3,0,18,0,3.0,10.0,0,0,29.414125,0.5858745574951172,0.3254849,1.6745150983333588
1254088,2,JJ Bumrah,24,39,2,8,13,8,6,4.0,9.75,0,0,39.40306,-0.4030609130859375,1.0334982,0.9665018320083618
1254088,2,KH Pandya,6,16,0,1,0,7,0,1.0,16.0,0,0,13.440467,2.55953311920166,0.039961655,-0.03996165469288826
1254088,2,NM Coulter-Nile,24,40,2,7,6,6,12,4.0,10.0,0,0,34.747223,5.252777099609375,1.2168374,0.7831625938415527
1254088,2,PP Chawla,24,38,1,3,6,18,0,4.0,9.5,0,0,38.878693,-0.878692626953125,0.62361735,0.37638264894485474
1254088,2,TA Boult,24,30,1,8,12,6,6,4.0,7.5,0,0,34.71716,-4.717159271240234,0.9443083,0.05569171905517578
1254089,1,Akash Singh,24,39,0,7,12,12,0,4.0,9.75,0,0,33.47646,5.523540496826172,0.6960549,-0.6960548758506775
1254089,1,C Sakariya,24,31,1,10,12,0,14,4.0,7.75,0,0,33.00009,-2.000091552734375,1.8643763,-0.8643763065338135
1254089,1,GD Phillips,6,3,0,3,0,6,0,1.0,3.0,0,0,6.6791277,-3.6791276931762695,0.31363165,-0.31363165378570557
1254089,1,M Markande,18,26,0,4,0,18,0,3.0,8.666666666666666,0,0,26.698019,-0.6980190277099609,0.47991323,-0.47991323471069336
1254089,1,Mustafizur Rahman,24,51,0,4,12,0,13,4.0,12.75,0,0,45.71289,5.287109375,0.13517539,-0.13517539203166962
1254089,1,R Tewatia,24,39,3,5,0,26,0,4.0,9.75,0,0,30.794392,8.205608367919922,0.85376513,2.14623486995697
1254089,2,JR Hazlewood,24,55,0,7,12,12,0,4.0,13.75,0,0,35.09884,19.901161193847656,0.722616,-0.7226160168647766
1254089,2,KM Asif,13,18,1,2,0,13,1,2.1666666666666665,8.307692307692308,0,0,25.48986,-7.489860534667969,0.33141357,0.6685864329338074
1254089,2,MM Ali,14,23,0,4,0,12,2,2.333333333333333,9.857142857142856,0,0,21.650991,1.349008560180664,0.6642344,-0.6642343997955322
1254089,2,RA Jadeja,6,9,0,3,0,6,0,1.0,9.0,0,0,6.6382794,2.361720561981201,0.28298017,-0.28298017382621765
1254089,2,SM Curran,24,55,0,4,12,8,7,4.0,13.75,0,0,57.398483,-2.3984832763671875,0.200247,-0.20024700462818146
1254089,2,SN Thakur,24,30,2,11,12,14,0,4.0,7.5,0,0,28.935883,1.064117431640625,1.0145295,0.9854705333709717
1254090,1,AK Markram,6,5,0,4,6,0,0,1.0,5.0,0,0,5.6731477,-0.6731476783752441,0.24846843,-0.24846842885017395
1254090,1,Arshdeep Singh,18,42,0,6,14,0,8,3.0,14.0,0,0,40.24813,1.7518692016601562,0.20339993,-0.2033999264240265
1254090,1,Harpreet Brar,24,27,0,13,0,24,0,4.0,6.75,0,0,19.714336,7.285663604736328,1.9410263,-1.9410263299942017
1254090,1,MC Henriques,24,14,3,11,0,24,0,4.0,3.5,0,0,20.37876,-6.378759384155273,1.3500738,1.6499261856079102
1254090,1,Mohammed Shami,24,39,3,6,12,0,12,4.0,9.75,0,0,41.335575,-2.3355751037597656,1.1263381,1.8736618757247925
1254090,1,Ravi Bishnoi,24,37,0,9,7,12,6,4.0,9.25,0,0,33.692852,3.307147979736328,1.0565323,-1.0565322637557983
1254090,2,DT Christian,6,11,0,1,0,6,0,1.0,11.0,0,0,11.525371,-0.5253705978393555,0.059020996,-0.05902099609375
1254090,2,GHS Garton,24,27,1,10,15,6,6,4.0,6.75,0,0,31.566927,-4.566926956176758,1.2092334,-0.20923340320587158
1254090,2,HV Patel,24,27,0,10,6,6,12,4.0,6.75,0,0,27.142216,-0.14221572875976562,1.5436728,-1.543672800064087
1254090,2,Mohammed Siraj,24,34,0,8,12,6,7,4.0,8.5,0,0,37.03351,-3.03350830078125,0.7574565,-0.7574564814567566
1254090,2,Shahbaz Ahmed,18,29,1,4,6,12,0,3.0,9.666666666666666,0,0,29.129478,-0.12947845458984375,0.44747865,0.5525213479995728
1254090,2,YS Chahal,24,30,3,8,0,26,0,4.0,7.5,0,0,30.766708,-0.7667083740234375,1.531559,1.4684410095214844
1254091,1,DJ Bravo,24,17,2,10,0,21,6,4.0,4.25,0,0,24.587778,-7.587778091430664,2.0725846,-0.07258462905883789
1254091,1,DL Chahar,24,32,0,9,18,0,6,4.0,8.0,0,0,31.022453,0.9775466918945312,0.967328,-0.9673280119895935
1254091,1,JR Hazlewood,24,29,3,11,12,6,6,4.0,7.25,0,0,29.518105,-0.5181045532226562,1.3704828,1.6295171976089478
1254091,1,MM Ali,6,5,0,2,0,6,0,1.0,5.0,0,0,8.6244955,-3.624495506286621,0.179481,-0.17948099970817566
1254091,1,RA Jadeja,18,14,1,5,0,18,0,3.0,4.666666666666667,0,0,26.20367,-12.203670501708984,0.532376,0.4676240086555481
1254091,1,SN Thakur,24,37,1,7,6,13,7,4.0,9.25,0,0,40.319447,-3.319446563720703,0.8913867,0.10861331224441528
1254091,2,Abhishek Sharma,12,9,0,6,0,12,0,2.0,4.5,0,0,10.849375,-1.849374771118164,0.53899515,-0.5389951467514038
1254091,2,B Kumar,24,34,0,12,13,0,13,4.0,8.5,0,0,31.125393,2.8746070861816406,1.8513527,-1.8513526916503906
1254091,2,JO Holder,24,27,3,9,6,18,0,4.0,6.75,0,0,26.480843,0.5191574096679688,1.0885689,1.911431074142456
1254091,2,Rashid Khan,24,27,1,12,6,19,0,4.0,6.75,0,0,23.5161,3.4839000701904297,1.522463,-0.5224629640579224
1254091,2,S Kaul,16,24,0,8,0,6,10,2.6666666666666665,9.0,0,0,20.374891,3.6251087188720703,0.91526484,-0.9152648448944092
1254091,2,Sandeep Sharma,18,18,0,7,12,6,0,3.0,6.0,0,0,25.907663,-7.907663345336914,0.5792725,-0.5792725086212158
1254092,1,CV Varun,24,25,0,7,7,12,6,4.0,6.25,0,0,36.05307,-11.053070068359375,0.8859576,-0.8859575986862183
1254092,1,LH Ferguson,12,10,2,6,6,6,0,2.0,5.0,0,0,15.829922,-5.829921722412109,0.750554,1.2494459748268127
1254092,1,S Sandeep Warrier,12,15,0,6,12,0,0,2.0,7.5,0,0,15.746662,-0.7466621398925781,0.21338174,-0.21338173747062683
1254092,1,SP Narine,24,18,2,10,0,24,0,4.0,4.5,0,0,22.9722,-4.972200393676758,1.136432,0.8635679483413696
1254092,1,TG Southee,24,29,1,9,12,0,13,4.0,7.25,0,0,37.83867,-8.838668823242188,1.1934336,-0.19343364238739014
1254092,1,VR Iyer,24,30,2,7,0,20,6,4.0,7.5,0,0,36.03696,-6.036960601806641,1.2733207,0.7266793251037598
1254092,2,A Nortje,14,16,1,8,6,0,9,2.333333333333333,6.857142857142857,0,0,14.006228,1.9937715530395508,2.0716228,-1.0716228485107422
1254092,2,AR Patel,18,13,0,10,12,6,0,3.0,4.333333333333333,0,0,17.975342,-4.975341796875,0.903839,-0.9038389921188354
1254092,2,Avesh Khan,18,14,3,8,6,6,6,3.0,4.666666666666667,0,0,21.214956,-7.214956283569336,1.2991213,1.7008787393569946
1254092,2,K Rabada,18,28,1,10,0,19,0,3.0,9.333333333333334,0,0,17.50074,10.499259948730469,1.4625899,-0.4625898599624634
1254092,2,Lalit Yadav,18,35,1,5,6,12,0,3.0,11.666666666666666,0,0,27.856203,7.143796920776367,0.5160206,0.48397940397262573
1254092,2,R Ashwin,24,24,1,10,7,18,0,4.0,6.0,0,0,26.702087,-2.70208740234375,1.0104996,-0.01049959659576416
1254093,1,J Yadav,12,17,0,6,6,6,0,2.0,8.5,0,0,15.829922,1.1700782775878906,0.750554,-0.7505540251731873
1254093,1,JDS Neesham,24,12,3,13,0,24,0,4.0,3.0,0,0,19.714336,-7.714336395263672,1.9410263,1.0589736700057983
1254093,1,JJ Bumrah,24,14,2,18,12,6,7,4.0,3.5,0,0,22.624416,-8.62441635131836,2.3567479,-0.3567478656768799
1254093,1,KA Pollard,12,9,0,3,0,12,0,2.0,4.5,0,0,17.481506,-8.48150634765625,0.31755346,-0.31755346059799194
1254093,1,NM Coulter-Nile,24,14,4,16,6,6,12,4.0,3.5,0,0,16.741013,-2.7410125732421875,2.9919965,1.0080034732818604
1254093,1,TA Boult,24,24,0,10,14,6,6,4.0,6.0,0,0,34.183273,-10.183273315429688,1.0822397,-1.0822397470474243
1254093,2,C Sakariya,18,36,1,9,12,8,0,3.0,12.0,0,0,25.45029,10.54970932006836,1.180882,-0.18088197708129883
1254093,2,K Yadav,12,17,0,4,6,6,0,2.0,8.5,0,0,19.508347,-2.5083465576171875,0.41880035,-0.41880035400390625
1254093,2,Mustafizur Rahman,14,32,1,6,13,2,0,2.333333333333333,13.714285714285714,0,0,19.230482,12.76951789855957,0.50876874,0.4912312626838684
1254093,2,S Gopal,6,9,0,2,6,0,0,1.0,9.0,0,0,10.746529,-1.7465286254882812,0.11056559,-0.11056558787822723
1254094,1,Arshdeep Singh,24,36,2,5,12,0,13,4.0,9.0,0,0,44.34896,-8.348960876464844,0.46850622,1.5314937829971313
1254094,1,CJ Jordan,18,20,2,6,0,13,6,3.0,6.666666666666667,0,0,27.308311,-7.308311462402344,0.70751166,1.2924883365631104
1254094,1,Harpreet Brar,24,22,0,12,7,19,0,4.0,5.5,0,0,26.929567,-4.929567337036133,0.50364333,-0.5036433339118958
1254094,1,MC Henriques,6,9,0,1,0,7,0,1.0,9.0,0,0,12.993698,-3.9936981201171875,0.12048666,-0.12048666179180145
1254094,1,Mohammed Shami,24,22,1,14,18,0,7,4.0,5.5,0,0,24.905453,-2.9054527282714844,2.6388106,-1.638810634613037
1254094,1,Ravi Bishnoi,24,25,1,10,0,25,0,4.0,6.25,0,0,24.12081,0.8791904449462891,1.3007404,-0.3007403612136841
1254094,2,DJ Bravo,12,32,0,0,0,14,0,2.0,16.0,0,0,25.058136,6.941864013671875,0.2561427,-0.2561427056789398
1254094,2,DL Chahar,24,48,1,5,13,14,0,4.0,12.0,0,0,38.563057,9.436943054199219,0.90541786,0.09458214044570923
1254094,2,JR Hazlewood,18,22,0,10,18,0,0,3.0,7.333333333333333,0,0,22.348242,-0.34824180603027344,0.77770805,-0.7777080535888672
1254094,2,RA Jadeja,6,9,0,2,0,6,0,1.0,9.0,0,0,8.64227,0.3577299118041992,0.13493668,-0.13493667542934418
1254094,2,SN Thakur,18,28,3,10,6,12,0,3.0,9.333333333333334,0,0,15.616108,12.383892059326172,0.82437617,2.175623834133148
1254095,1,DT Christian,18,14,2,8,0,12,6,3.0,4.666666666666667,0,0,20.337898,-6.337898254394531,1.6097224,0.390277624130249
1254095,1,GHS Garton,12,29,1,3,14,0,0,2.0,14.5,0,0,24.438538,4.56146240234375,0.09060639,0.9093936085700989
1254095,1,HV Patel,24,33,3,8,0,12,13,4.0,8.25,0,0,33.164963,-0.1649627685546875,1.8094296,1.19057035446167
1254095,1,Mohammed Siraj,18,17,0,11,13,0,6,3.0,5.666666666666667,0,0,18.572725,-1.5727252960205078,0.85182625,-0.8518262505531311
1254095,1,Shahbaz Ahmed,24,21,0,7,12,12,0,4.0,5.25,0,0,33.47646,-12.476459503173828,0.6960549,-0.6960548758506775
1254095,1,YS Chahal,24,27,1,9,0,24,0,4.0,6.75,0,0,24.904455,2.0955448150634766,1.2717855,-0.2717854976654053
1254095,2,B Kumar,24,25,1,11,12,6,6,4.0,6.25,0,0,28.210155,-3.210155487060547,1.3546711,-0.3546711206436157
1254095,2,JO Holder,24,28,1,10,13,7,6,4.0,7.0,0,0,33.490364,-5.490364074707031,1.4786276,-0.4786275625228882
1254095,2,Rashid Khan,24,39,1,7,0,18,6,4.0,9.75,0,0,31.987936,7.012063980102539,1.2371092,-0.23710918426513672
1254095,2,S Kaul,24,24,1,12,12,12,0,4.0,6.0,0,0,24.447054,-0.4470539093017578,1.3947822,-0.3947821855545044
1254095,2,Umran Malik,24,21,1,11,0,18,6,4.0,5.25,0,0,23.421299,-2.4212989807128906,1.8790017,-0.8790017366409302
1254096,1,AD Russell,18,37,0,4,0,13,6,3.0,12.333333333333334,0,0,30.266394,6.733606338500977,0.61904156,-0.6190415620803833
1254096,1,CV Varun,24,22,0,9,13,12,0,4.0,5.5,0,0,30.850016,-8.850015640258789,0.8990411,-0.8990411162376404
1254096,1,LH Ferguson,24,27,2,9,6,6,12,4.0,6.75,0,0,30.872847,-3.8728466033935547,1.3321182,0.6678818464279175
1254096,1,M Prasidh Krishna,24,43,2,10,7,14,9,4.0,10.75,0,0,46.913147,-3.91314697265625,1.7879504,0.21204960346221924
1254096,1,N Rana,6,5,0,4,6,0,0,1.0,5.0,0,0,5.6731477,-0.6731476783752441,0.24846843,-0.24846842885017395
1254096,1,SP Narine,24,21,1,9,6,18,0,4.0,5.25,0,0,26.608974,-5.608974456787109,1.1103194,-0.11031937599182129
1254096,2,AF Milne,18,29,0,6,13,6,0,3.0,9.666666666666666,0,0,29.536566,-0.5365657806396484,0.42883253,-0.4288325309753418
1254096,2,JJ Bumrah,24,43,3,8,6,19,0,4.0,10.75,0,0,32.503006,10.496994018554688,1.2070842,1.7929158210754395
1254096,2,KH Pandya,18,26,0,6,6,12,0,3.0,8.666666666666666,0,0,26.374752,-0.3747520446777344,0.60708463,-0.6070846319198608
1254096,2,RD Chahar,18,34,0,6,0,18,0,3.0,11.333333333333334,0,0,24.694777,9.30522346496582,0.72072446,-0.7207244634628296
1254096,2,RG Sharma,1,4,0,0,0,1,0,0.1666666666666666,24.0,0,0,3.9577816,0.04221844673156738,0.0,0.0
1254096,2,TA Boult,12,23,0,4,12,0,0,2.0,11.5,0,0,20.05758,2.9424190521240234,0.28804657,-0.28804656863212585
